# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Nov 16 03:46:30 2021
#
# User preference: *
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
#
toi,tid,tfopwg_disp,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim
1648.01,376353509,PC,2458796.2829900,0.004350,-0.004350,0,7.3314900,0.0001900,-0.0001900,0,1.4490000,0.2060000,-0.2060000,0
1649.01,116608612,APC,2458817.8185800,0.000460,-0.000460,0,3.4557200,0.0001200,-0.0001200,0,2.1790000,0.1310000,-0.1310000,0
165.01,350743714,APC,2459381.2744670,0.000146,-0.000146,0,7.7576425,0.0000019,-0.0000019,0,3.1330000,0.0210000,-0.0210000,0
1650.01,122485078,FP,2458822.0987400,0.004220,-0.004220,0,9.1505000,0.0034000,-0.0034000,0,2.9860000,0.3850000,-0.3850000,0
1651.01,138168780,KP,2458817.5845440,0.000120,-0.000120,0,3.7649877,0.0000041,-0.0000041,0,3.0080307,0.0106438,-0.0106438,0
1652.01,154867950,PC,2458683.8968700,0.002570,-0.002570,0,0.6664800,0.0000100,-0.0000100,0,1.0090000,0.0330000,-0.0330000,0
1653.01,156724719,PC,2458818.1276300,0.001480,-0.001480,0,10.9547500,0.0010400,-0.0010400,0,3.7750000,0.2670000,-0.2670000,0
1654.01,258829450,PC,2458685.4065300,0.007170,-0.007170,0,1.8351100,0.0001200,-0.0001200,0,2.5880000,0.3390000,-0.3390000,0
1655.01,266500992,PC,2458819.7095300,0.005240,-0.005240,0,3.2776700,0.0013500,-0.0013500,0,3.0710000,0.4880000,-0.4880000,0
1656.01,267694283,APC,2458822.5571200,0.001280,-0.001280,0,,,,0,8.2730000,0.3200000,-0.3200000,0
1657.01,27677846,FP,2458821.4485400,0.004490,-0.004490,0,5.6258300,0.0022300,-0.0022300,0,3.4220000,0.6520000,-0.6520000,0
1658.01,286561122,PC,2458817.9444100,0.004570,-0.004570,0,0.6799400,0.0003300,-0.0003300,0,1.9070000,0.3390000,-0.3390000,0
1659.01,288631580,PC,2458687.6380940,0.001737,-0.001737,0,5.8775777,0.0000539,-0.0000539,0,2.8819049,0.4761811,-0.4761811,0
166.01,147203645,PC,2458326.3842400,0.002100,-0.002100,0,5.0613599,0.0005520,-0.0005520,0,1.5680326,0.0829028,-0.0829028,0
1660.01,311121985,FP,2458818.0714200,0.005430,-0.005430,0,1.3567000,0.0004900,-0.0004900,0,2.1100000,0.2960000,-0.2960000,0
1661.01,312122956,PC,2458817.5300100,0.007210,-0.007210,0,2.0528700,0.0008900,-0.0008900,0,2.8760000,0.4860000,-0.4860000,0
1662.01,339538183,FP,2458818.5855300,0.000700,-0.000700,0,2.6094300,0.0000600,-0.0000600,0,1.4630000,0.0900000,-0.0900000,0
1663.01,353367071,FP,2458819.3987400,0.002130,-0.002130,0,2.3753200,0.0003900,-0.0003900,0,2.9570000,0.2450000,-0.2450000,0
1664.01,353782445,PC,2458689.1955070,0.002073,-0.002073,0,11.8349417,0.0001301,-0.0001301,0,2.3784806,0.3233872,-0.3233872,0
1665.01,354006740,FP,2458819.0041700,0.002200,-0.002200,0,1.7640600,0.0002900,-0.0002900,0,3.0860000,0.0770000,-0.0770000,0
1666.01,368536386,FP,2458818.7401200,0.009480,-0.009480,0,1.6943300,0.0018300,-0.0018300,0,2.1690000,0.5630000,-0.5630000,0
1667.01,409183335,FP,2458818.2281500,0.001240,-0.001240,0,3.3212500,0.0003200,-0.0003200,0,4.3040000,0.1270000,-0.1270000,0
1668.01,417705690,FP,2458957.4388300,0.005120,-0.005120,0,2.3633200,0.0004400,-0.0004400,0,3.6710000,0.5380000,-0.5380000,0
1669.01,428679607,PC,2458843.7470270,0.003089,-0.003089,0,2.6794849,0.0005817,-0.0005817,0,2.0520113,0.6177452,-0.6177452,0
167.01,149990841,PC,2459387.8938480,0.000373,-0.000373,0,4.4531846,0.0000027,-0.0000027,0,1.6870000,0.1300000,-0.1300000,0
1670.01,441739020,PC,2459362.1326320,0.000740,-0.000740,0,40.7499638,0.0000718,-0.0000718,0,5.1650000,0.3560000,-0.3560000,0
1670.02,441739020,PC,2458721.9467700,0.004749,-0.004749,0,10.9842169,0.0002940,-0.0002940,0,3.0748526,0.3009142,-0.3009142,0
1671.01,459903429,FA,2458821.0487600,0.004130,-0.004130,0,8.1366400,0.0033100,-0.0033100,0,2.0840000,0.3480000,-0.3480000,0
1672.01,468828873,FP,2458819.9744300,0.004850,-0.004850,0,3.8967500,0.0006600,-0.0006600,0,3.0010000,0.5620000,-0.5620000,0
1673.01,470315428,FP,2458818.1974600,0.003130,-0.003130,0,1.0862500,0.0003600,-0.0003600,0,2.5340000,0.2680000,-0.2680000,0
1674.01,73104318,FP,2458822.5932400,0.002370,-0.002370,0,7.4549400,0.0013800,-0.0013800,0,3.4650000,0.6120000,-0.6120000,0
1675.01,81831095,PC,2458794.7773300,0.001660,-0.001660,0,3.1328200,0.0002700,-0.0002700,0,0.8430000,0.0880000,-0.0880000,0
1676.01,8400842,KP,2458819.0640980,0.000279,-0.000279,0,3.1915844,0.0000758,-0.0000758,0,2.9287655,0.0211411,-0.0211411,0
1677.01,87090944,PC,2458818.2090500,0.002240,-0.002240,0,0.6436700,0.0001200,-0.0001200,0,0.5480000,0.1900000,-0.1900000,0
1678.01,96291218,PC,2459492.2110080,0.001016,-0.001016,0,6.8529003,0.0000174,-0.0000174,0,2.6820000,0.2330000,-0.2330000,0
1679.01,9837861,FP,2458817.9375000,0.005880,-0.005880,0,0.6572500,0.0002700,-0.0002700,0,1.9980000,0.2430000,-0.2430000,0
168.01,369457671,PC,2458326.4999600,0.004030,-0.004030,0,2.3125700,0.0007800,-0.0007800,0,1.4590000,0.2020000,-0.2020000,0
1680.01,259168516,PC,2458687.2636560,0.000921,-0.000921,0,4.8026222,0.0000258,-0.0000258,0,1.1671799,0.2349863,-0.2349863,0
1681.01,321041369,PC,2458816.5330500,0.001431,-0.001431,0,1.5375588,0.0001653,-0.0001653,0,0.8823368,0.3731578,-0.3731578,0
1682.01,367366318,KP,2459497.4753740,0.000106,-0.000106,0,2.7347650,0.0000010,-0.0000010,0,3.2240000,0.0330000,-0.0330000,0
1683.01,58542531,PC,2459498.2403050,0.001740,-0.001740,0,3.0575373,0.0000121,-0.0000121,0,1.5250000,0.6130000,-0.6130000,0
1684.01,85031598,PC,2458816.4116660,0.001363,-0.001363,0,1.1551094,0.0001105,-0.0001105,0,1.4751937,0.0826557,-0.0826557,0
1685.01,28900646,PC,2458816.2250160,0.001502,-0.001502,0,0.6691744,0.0000729,-0.0000729,0,0.9126031,0.5150546,-0.5150546,0
1686.01,102672709,PC,2458818.6062680,0.004186,-0.004186,0,6.7021373,0.0022008,-0.0022008,0,3.9010854,0.6468641,-0.6468641,0
1687.01,103448870,PC,2458816.8440340,0.001302,-0.001302,0,10.2595817,0.0000938,-0.0000938,0,1.4456880,0.2888886,-0.2888886,0
1688.01,121966220,APC,2458820.0915580,0.001012,-0.001012,0,6.7166586,0.0005404,-0.0005404,0,7.4793291,0.0817377,-0.0817377,0
1689.01,198384408,PC,2458823.2559360,0.003739,-0.003739,0,9.1238101,0.0053043,-0.0053043,0,5.1188391,0.3425742,-0.3425742,0
169.01,183120439,CP,2459062.7180520,0.001266,-0.001266,0,2.2554459,0.0000045,-0.0000045,0,1.6678604,0.0460371,-0.0460371,0
1690.01,267574918,CP,2458683.6323390,0.001012,-0.001012,0,1.4080520,0.0000197,-0.0000197,0,0.3884551,0.2249243,-0.2249243,0
1691.01,268334473,PC,2458818.0914990,0.001390,-0.001390,0,16.7367160,0.0001945,-0.0001945,0,4.9657457,0.1767508,-0.1767508,0
1692.01,288636342,PC,2458820.8471810,0.003225,-0.003225,0,17.7290290,0.0003970,-0.0003970,0,6.4218618,0.3292068,-0.3292068,0
1692.02,288636342,PC,2458686.8333100,0.002040,-0.002040,0,32.2070800,0.0003500,-0.0003500,0,8.1150000,0.1900000,-0.1900000,0
1693.01,353475866,PC,2458817.6831490,0.002249,-0.002249,0,1.7668810,0.0002946,-0.0002946,0,1.3017484,0.6433984,-0.6433984,0
1694.01,396740648,PC,2458843.6576270,0.000987,-0.000987,0,3.7701296,0.0002696,-0.0002696,0,2.8512056,0.1055897,-0.1055897,0
1695.01,422756130,PC,2458791.5193490,0.000972,-0.000972,0,3.1343189,0.0000266,-0.0000266,0,1.2351357,0.3891656,-0.3891656,0
1696.01,470381900,PC,2458816.6977060,0.002752,-0.002752,0,2.5007147,0.0005115,-0.0005115,0,0.9845992,0.4409748,-0.4409748,0
1697.01,1884091865,PC,2458683.5263980,0.002414,-0.002414,0,10.7163961,0.0001269,-0.0001269,0,3.3633468,0.2775691,-0.2775691,0
1698.01,190223929,PC,2458847.6972600,0.002690,-0.002690,0,17.0419800,0.0012000,-0.0012000,0,1.5780000,0.3490000,-0.3490000,0
1699.01,22705558,PC,2458842.9974900,0.007220,-0.007220,0,4.5485600,0.0021500,-0.0021500,0,2.4460000,0.3180000,-0.3180000,0
170.01,394698182,PC,2459364.7390760,0.000768,-0.000768,0,3.7115238,0.0000042,-0.0000042,0,2.8945434,0.0327116,-0.0327116,0
1700.01,23650642,FP,2458843.3802900,0.004280,-0.004280,0,1.1235500,0.0003900,-0.0003900,0,1.6110000,0.4790000,-0.4790000,0
1701.01,274215536,PC,2458843.3729300,0.002080,-0.002080,0,1.3341800,0.0002100,-0.0002100,0,1.1150000,0.3080000,-0.3080000,0
1702.01,371210825,FP,2458842.7496200,0.002920,-0.002920,0,0.4031200,0.0001000,-0.0001000,0,0.8530000,0.3230000,-0.3230000,0
1703.01,453387619,PC,2458843.7083700,0.001040,-0.001040,0,1.2014300,0.0000900,-0.0000900,0,0.6200000,0.1070000,-0.1070000,0
1704.01,95129101,PC,2458844.2159700,0.004740,-0.004740,0,3.9306400,0.0011600,-0.0011600,0,2.7220000,0.4530000,-0.4530000,0
1705.01,137500798,PC,2458822.8675000,0.005870,-0.005870,0,13.2069200,0.0040400,-0.0040400,0,4.9590000,1.2740000,-1.2740000,0
1706.01,230377505,PC,2458685.4769550,0.001929,-0.001929,0,4.5154223,0.0000476,-0.0000476,0,2.8330823,0.4404180,-0.4404180,0
1706.02,230377505,PC,2458690.1076470,0.004124,-0.004124,0,7.4057014,0.0001563,-0.0001563,0,3.2302836,0.6143366,-0.6143366,0
1707.01,240148934,FP,2458843.2667700,0.004010,-0.004010,0,2.0236500,0.0007500,-0.0007500,0,2.5850000,0.4480000,-0.4480000,0
1708.01,241173474,APC,2458853.1211000,0.001540,-0.001540,0,11.4419200,0.0009900,-0.0009900,0,3.8410000,0.6370000,-0.6370000,0
1709.01,29119552,PC,2458849.5719800,0.000510,-0.000510,0,7.6289700,0.0003800,-0.0003800,0,3.2480000,0.2220000,-0.2220000,0
171.01,309257814,PC,2459359.3977670,0.000286,-0.000286,0,1.2386034,0.0000006,-0.0000006,0,1.6510000,0.0270000,-0.0270000,0
171.02,309257814,FP,2459144.7387430,0.001534,-0.001534,0,1.8135767,0.0001919,-0.0001919,0,0.8382188,0.2333573,-0.2333573,0
1710.01,445805961,PC,2459371.1979190,0.001025,-0.001025,0,24.2833715,0.0000635,-0.0000635,0,5.2290000,0.2510000,-0.2510000,0
1711.01,461662295,FP,2458844.8546600,0.004720,-0.004720,0,10.2558000,0.0046000,-0.0046000,0,5.0880000,0.3090000,-0.3090000,0
1712.01,67926921,APC,2458843.6650000,0.001240,-0.001240,0,3.5668100,0.0003300,-0.0003300,0,4.2410000,0.2940000,-0.2940000,0
1713.01,15863518,PC,2458842.7120880,0.001058,-0.001058,0,0.5572010,0.0000412,-0.0000412,0,0.8046593,0.0882182,-0.0882182,0
1714.01,239154970,KP,2458845.9897390,0.000354,-0.000354,0,3.4744685,0.0000995,-0.0000995,0,4.3553131,0.0322585,-0.0322585,0
1715.01,142090065,PC,2458816.9361640,0.000784,-0.000784,0,2.8269367,0.0000167,-0.0000167,0,1.5853265,0.0707305,-0.0707305,0
1716.01,14336130,PC,2458843.8460370,0.003091,-0.003091,0,8.0884168,0.0016610,-0.0016610,0,3.3262142,0.6752160,-0.6752160,0
1717.01,149833117,PC,2458843.5473310,0.000424,-0.000424,0,4.0521731,0.0001165,-0.0001165,0,2.6166253,0.0246156,-0.0246156,0
1718.01,257241363,PC,2458848.0271330,0.000695,-0.000695,0,5.5869474,0.0003720,-0.0003720,0,2.9314272,0.1104321,-0.1104321,0
1719.01,293617835,PC,2458844.1937880,0.001695,-0.001695,0,2.7567917,0.0003482,-0.0003482,0,1.3212865,0.3033596,-0.3033596,0
172.01,29857954,CP,2458326.9197300,0.005290,-0.005290,0,9.4763689,0.0024791,-0.0024791,0,4.7382554,0.1948775,-0.1948775,0
1720.01,356473034,KP,2458843.2186790,0.000447,-0.000447,0,2.6158256,0.0000815,-0.0000815,0,2.6530414,0.0411685,-0.0411685,0
1721.01,51234631,KP,2458846.1301680,0.000439,-0.000439,0,4.1248780,0.0001421,-0.0001421,0,4.4254542,0.0353448,-0.0353448,0
1722.01,85242435,PC,2458844.1106000,0.001667,-0.001667,0,9.6066658,0.0012996,-0.0012996,0,3.9346124,0.2348518,-0.2348518,0
1723.01,71431780,PC,2458852.7026930,0.003094,-0.003094,0,13.7263454,0.0003655,-0.0003655,0,4.7729074,0.2550328,-0.2550328,0
1724.01,81212286,FP,2458843.0278210,0.002023,-0.002023,0,0.6850808,0.0000991,-0.0000991,0,1.0565887,0.5722773,-0.5722773,0
1725.01,86396382,KP,2458843.0051840,0.000216,-0.000216,0,1.0914099,0.0000156,-0.0000156,0,2.9629053,0.0171881,-0.0171881,0
1726.01,130181866,CP,2458845.3728180,0.001305,-0.001305,0,7.1081533,0.0006513,-0.0006513,0,3.2273443,0.2312158,-0.2312158,0
1726.02,130181866,CP,2458844.0577050,0.001101,-0.001101,0,20.5459131,0.0014742,-0.0014742,0,4.0250710,0.1942010,-0.1942010,0
1727.01,241225337,PC,2458842.6396670,0.002917,-0.002917,0,1.8327923,0.0003585,-0.0003585,0,1.4626765,0.5404717,-0.5404717,0
1728.01,285048486,CP,2458843.2748890,0.000591,-0.000591,0,3.4915666,0.0001410,-0.0001410,0,1.8904217,0.0834254,-0.0834254,0
1729.01,298666530,FP,2458842.5057150,0.001358,-0.001358,0,0.5732087,0.0000590,-0.0000590,0,0.4582376,0.1488967,-0.1488967,0
173.01,270341214,PC,2459345.0340780,0.000534,-0.000534,0,29.7536112,0.0000262,-0.0000262,0,8.0170000,0.0490000,-0.0490000,0
1730.01,318022259,PC,2458844.3812270,0.001994,-0.001994,0,6.2222358,0.0011418,-0.0011418,0,2.2624728,0.4712796,-0.4712796,0
1730.02,318022259,PC,2458844.5798270,0.002889,-0.002889,0,2.1556692,0.0004543,-0.0004543,0,1.6150330,0.7460880,-0.7460880,0
1731.01,371234684,KP,2458842.8396760,0.000709,-0.000709,0,3.9230026,0.0001960,-0.0001960,0,3.3005150,0.0534091,-0.0534091,0
1732.01,470987100,PC,2458843.2947360,0.002968,-0.002968,0,4.1213565,0.0008127,-0.0008127,0,2.0080600,0.5304277,-0.5304277,0
1733.01,53427308,FP,2458844.7654000,0.004000,-0.004000,0,5.8032200,0.0019200,-0.0019200,0,1.5690000,0.2300000,-0.2300000,0
1734.01,224596152,PC,2458688.8676790,0.004112,-0.004112,0,28.8752805,0.0006440,-0.0006440,0,4.3996814,0.3940923,-0.3940923,0
1735.01,365673804,PC,2458713.4499900,0.001853,-0.001853,0,10.3857337,0.0001579,-0.0001579,0,3.2650484,0.2231366,-0.2231366,0
1736.01,408618999,PC,2458792.7912200,0.005370,-0.005370,0,7.0734900,0.0002500,-0.0002500,0,3.6490000,0.3460000,-0.3460000,0
1737.01,233009109,PC,2459410.5157460,0.008521,-0.008521,0,14.4479652,0.0002641,-0.0002641,0,6.0530000,0.6650000,-0.6650000,0
1738.01,104208182,PC,2458792.6606070,0.002781,-0.002781,0,3.6973862,0.0004104,-0.0004104,0,1.4182516,0.6378202,-0.6378202,0
1739.01,159418353,PC,2458685.2378420,0.001627,-0.001627,0,8.3034103,0.0000669,-0.0000669,0,1.8805844,0.2416764,-0.2416764,0
174.01,425997655,CP,2458325.3286370,0.001420,-0.001420,0,17.6671331,0.0000468,-0.0000468,0,2.9580688,0.1221839,-0.1221839,0
174.02,425997655,CP,2458340.3037670,0.001398,-0.001398,0,29.7976205,0.0000947,-0.0000947,0,2.8877905,0.2828656,-0.2828656,0
174.03,425997655,PC,2458335.7458600,0.002028,-0.002028,0,12.1622172,0.0000492,-0.0000492,0,2.7426372,0.2768456,-0.2768456,0
174.04,425997655,PC,2458326.0282020,0.001836,-0.001836,0,3.9766639,0.0000219,-0.0000219,0,2.1277422,0.1597762,-0.1597762,0
174.05,425997655,PC,2458330.8375110,0.002711,-0.002711,0,7.9076723,0.0000572,-0.0000572,0,2.9431539,0.3165609,-0.3165609,0
1740.01,174041208,PC,2458741.0586140,0.004873,-0.004873,0,19.4284190,0.0037161,-0.0037161,0,3.5727154,0.7978230,-0.7978230,0
1741.01,198206613,PC,2458692.3814770,0.003395,-0.003395,0,10.9407136,0.0002048,-0.0002048,0,2.6325753,0.3112208,-0.3112208,0
1742.01,219857012,PC,2458725.3404200,0.002623,-0.002623,0,21.2707407,0.0003207,-0.0003207,0,6.3788768,0.1664194,-0.1664194,0
1743.01,219860288,PC,2458713.4297190,0.001083,-0.001083,0,4.2660582,0.0000277,-0.0000277,0,0.9364774,0.1061030,-0.1061030,0
1744.01,229455001,PC,2458701.9370930,0.002215,-0.002215,0,22.3411898,0.0002709,-0.0002709,0,2.8196661,0.2393664,-0.2393664,0
1745.01,232635922,PC,2458683.9231390,0.003918,-0.003918,0,5.9851150,0.0001180,-0.0001180,0,2.2322467,0.3370242,-0.3370242,0
1746.01,232650365,PC,2458684.7860340,0.001284,-0.001284,0,2.5253136,0.0000225,-0.0000225,0,0.9458233,0.3769195,-0.3769195,0
1747.01,233071822,PC,2458684.9705350,0.001208,-0.001208,0,2.7547911,0.0000250,-0.0000250,0,0.9419125,0.1080038,-0.1080038,0
1748.01,233071926,PC,2458684.2294420,0.001049,-0.001049,0,1.8318866,0.0000168,-0.0000168,0,1.3976484,0.1593691,-0.1593691,0
1749.01,233602827,PC,2458685.9398930,0.001552,-0.001552,0,4.4889762,0.0000403,-0.0000403,0,1.8651114,0.4142150,-0.4142150,0
1749.02,233602827,PC,2458688.7847550,0.002669,-0.002669,0,9.0444170,0.0001304,-0.0001304,0,1.9418019,0.3852193,-0.3852193,0
175.01,307210830,CP,2459363.7530570,0.000921,-0.000921,0,3.6911198,0.0002156,-0.0002156,0,1.2348789,0.2427076,-0.2427076,0
175.02,307210830,CP,2459338.7840900,0.001396,-0.001396,0,7.4507325,0.0000072,-0.0000072,0,0.5270000,0.0890000,-0.0890000,0
175.03,307210830,CP,2459362.0458840,0.001505,-0.001505,0,2.2533758,0.0002131,-0.0002131,0,0.9726188,0.3994675,-0.3994675,0
1750.01,237099296,PC,2458688.8296630,0.003160,-0.003160,0,11.3370436,0.0001789,-0.0001789,0,2.9554835,0.3025847,-0.3025847,0
1751.01,287080092,PC,2458733.6368980,0.003288,-0.003288,0,37.4682611,0.0007261,-0.0007261,0,7.4284467,0.3641720,-0.3641720,0
1752.01,287139872,PC,2458683.5923090,0.000723,-0.000723,0,0.9351826,0.0000078,-0.0000078,0,0.8422296,0.3335144,-0.3335144,0
1753.01,289580577,PC,2458684.5086210,0.002339,-0.002339,0,5.3845019,0.0000687,-0.0000687,0,3.2415105,0.3887118,-0.3887118,0
1754.01,332477926,PC,2458689.9253480,0.003632,-0.003632,0,16.2161775,0.0003146,-0.0003146,0,3.6397335,0.2874280,-0.2874280,0
1755.01,356978132,APC,2458718.9007010,0.001100,-0.001100,0,60.1869558,0.0008129,-0.0008129,0,2.5866395,0.0992667,-0.0992667,0
1756.01,364074068,PC,2458764.8524300,0.002161,-0.002161,0,2.7829120,0.0000656,-0.0000656,0,1.6699705,0.3694426,-0.3694426,0
1757.01,367753709,PC,2458685.1950830,0.001163,-0.001163,0,2.1257493,0.0000175,-0.0000175,0,1.4991857,0.1659518,-0.1659518,0
1758.01,367858035,PC,2458806.6974950,0.001623,-0.001623,0,20.7051317,0.0002754,-0.0002754,0,3.5506867,0.2454874,-0.2454874,0
1759.01,408636441,PC,2458745.4657450,0.001151,-0.001151,0,18.8481000,0.0003167,-0.0003167,0,3.4932417,0.1744994,-0.1744994,0
176.01,272086159,FP,2458363.0437680,0.000440,-0.000440,0,16.1553730,0.0001030,-0.0001030,0,1.5567050,0.0374990,-0.0374990,0
1760.01,420112587,FP,2458691.5314960,0.003782,-0.003782,0,11.0626660,0.0004897,-0.0004897,0,2.0842156,0.3009407,-0.3009407,0
1761.01,424391516,PC,2458694.7992910,0.003902,-0.003902,0,11.5925353,0.0002455,-0.0002455,0,3.5029112,0.7553046,-0.7553046,0
1762.01,435680451,PC,2458810.9182420,0.002922,-0.002922,0,24.1498988,0.0040700,-0.0040700,0,3.1031259,0.5225752,-0.5225752,0
1763.01,441739871,PC,2458684.7876550,0.001340,-0.001340,0,3.7978737,0.0000313,-0.0000313,0,1.0252855,0.5189076,-0.5189076,0
1764.01,1551345500,PC,2458701.5281740,0.000557,-0.000557,0,47.3857072,0.0001562,-0.0001562,0,1.9457507,0.0367486,-0.0367486,0
1765.01,272672133,PC,2458872.5145440,0.000887,-0.000887,0,3.4939183,0.0000695,-0.0000695,0,2.1538274,0.0851980,-0.0851980,0
1766.01,67666096,KP,2458872.8544100,0.000280,-0.000280,0,2.7033700,0.0000600,-0.0000600,0,2.9630000,0.1170000,-0.1170000,0
1767.01,8767448,KP,2458870.7435810,0.000417,-0.000417,0,4.3532166,0.0001160,-0.0001160,0,3.9979232,0.0289460,-0.0289460,0
1768.01,137906197,PC,2458878.5780700,0.006140,-0.006140,0,7.3385500,0.0047100,-0.0047100,0,4.0800000,0.4080000,-0.4080000,0
1769.01,287225295,APC,2458871.3964500,0.001650,-0.001650,0,0.6098700,0.0000600,-0.0000600,0,0.3870000,0.1270000,-0.1270000,0
177.01,262530407,PC,2458356.1532280,0.000330,-0.000330,0,2.8531008,0.0000049,-0.0000049,0,1.2586624,0.1181504,-0.1181504,0
1770.01,457138169,PC,2458871.7259300,0.001520,-0.001520,0,1.0925400,0.0001300,-0.0001300,0,0.8330000,0.2310000,-0.2310000,0
1771.01,252479260,KP,2458871.6300840,0.000135,-0.000135,0,3.2122139,0.0000290,-0.0000290,0,2.8516780,0.0112679,-0.0112679,0
1772.01,85293053,PC,2458871.7558900,0.007080,-0.007080,0,8.0514700,0.0035800,-0.0035800,0,3.4050000,0.5180000,-0.5180000,0
1773.01,332064670,KP,2458872.1625700,0.001860,-0.001860,0,0.7366500,0.0000800,-0.0000800,0,1.4590000,0.0900000,-0.0900000,0
1774.01,4897275,CP,2458872.3411550,0.002249,-0.002249,0,16.7100422,0.0032803,-0.0032803,0,5.4004652,0.3893613,-0.3893613,0
1775.01,9348006,PC,2458877.5646760,0.000876,-0.000876,0,10.2403744,0.0012542,-0.0012542,0,3.6475074,0.0917055,-0.0917055,0
1776.01,21535395,PC,2458871.4885660,0.003068,-0.003068,0,2.8009915,0.0005895,-0.0005895,0,1.4985399,0.3690391,-0.3690391,0
1777.01,29191624,PC,2458873.2982870,0.002798,-0.002798,0,14.6531992,0.0044302,-0.0044302,0,2.4976325,0.5633936,-0.5633936,0
1778.01,39699648,PC,2458876.0250230,0.002952,-0.002952,0,6.5159507,0.0015533,-0.0015533,0,2.5334309,0.6371884,-0.6371884,0
1779.01,67646988,KP,2458871.0224820,0.000082,-0.000082,0,1.8817190,0.0000097,-0.0000097,0,1.2421520,0.0065859,-0.0065859,0
178.01,251848941,CP,2458360.2424250,0.001476,-0.001476,0,6.5576700,0.0000266,-0.0000266,0,2.4207396,0.1915584,-0.1915584,0
178.02,251848941,CP,2458354.5521900,0.004083,-0.004083,0,20.7085040,0.0031650,-0.0031650,0,2.2365240,0.2741340,-0.2741340,0
178.03,251848941,CP,2458362.9490380,0.002371,-0.002371,0,9.9619973,0.0000537,-0.0000537,0,2.6772140,0.4627045,-0.4627045,0
1780.01,99834717,KP,2458871.7242980,0.000575,-0.000575,0,1.7063071,0.0000635,-0.0000635,0,1.6135990,0.0455503,-0.0455503,0
1781.01,137881699,KP,2458872.6437360,0.001431,-0.001431,0,2.9721332,0.0002946,-0.0002946,0,4.7418963,0.1178271,-0.1178271,0
1782.01,160045097,PC,2458872.6220290,0.003329,-0.003329,0,4.9876376,0.0011020,-0.0011020,0,2.3083061,0.4945708,-0.4945708,0
1782.02,160045097,PC,2458683.5562380,0.001311,-0.001311,0,1.8289811,0.0000190,-0.0000190,0,1.5023866,0.2453971,-0.2453971,0
1783.01,229938290,PC,2458871.0911660,0.002211,-0.002211,0,1.4198659,0.0002172,-0.0002172,0,1.3058497,0.3714191,-0.3714191,0
1784.01,241196395,APC,2458871.7100800,0.000673,-0.000673,0,2.0935783,0.0000998,-0.0000998,0,0.8530004,0.0507462,-0.0507462,0
1785.01,230386259,PC,2458690.6067100,0.007520,-0.007520,0,11.0046800,0.0006400,-0.0006400,0,4.9350000,0.5270000,-0.5270000,0
1786.01,86280613,FP,2458851.5904000,0.001290,-0.001290,0,9.5727000,0.0004400,-0.0004400,0,2.5070000,0.1480000,-0.1480000,0
1787.01,372730331,PC,2458870.6900100,0.000810,-0.000810,0,8.7043100,0.0004100,-0.0004100,0,2.6060000,0.1140000,-0.1140000,0
1788.01,450327768,FP,2458875.0467100,0.000690,-0.000690,0,5.3432600,0.0002800,-0.0002800,0,1.4260000,0.0960000,-0.0960000,0
1789.01,172518755,PC,2458873.6534400,0.001100,-0.001100,0,3.2087500,0.0002700,-0.0002700,0,2.1890000,0.1600000,-0.1600000,0
179.01,207141131,PC,2458354.5881980,0.000322,-0.000322,0,4.1374379,0.0000042,-0.0000042,0,1.8454937,0.1186280,-0.1186280,0
1790.01,310981412,PC,2458684.1604800,0.008060,-0.008060,0,9.6251700,0.0006700,-0.0006700,0,3.7250000,0.7860000,-0.7860000,0
1791.01,233684293,PC,2458688.9975300,0.016240,-0.016240,0,48.4791200,0.0056100,-0.0056100,0,8.0880000,0.7500000,-0.7500000,0
1792.01,29191596,PC,2458871.1634400,0.012980,-0.012980,0,8.8186600,0.0064400,-0.0064400,0,6.2490000,1.0870000,-1.0870000,0
1793.01,304142124,CP,2458585.2553200,0.001350,-0.001350,0,55.0870000,0.0200000,-0.0200000,0,4.2760000,0.2450000,-0.2450000,0
